method,alpha,beta,value
estimated,0.14999999999999997,0.8799999999999996,18864.631460504144
estimated,0.14999999999999997,0.8899999999999996,18878.036600706255
estimated,0.14999999999999997,0.8999999999999996,18890.70666728471
estimated,0.14999999999999997,0.9099999999999996,18902.640863602468
estimated,0.14999999999999997,0.9199999999999996,18913.83979439638
estimated,0.14999999999999997,0.9299999999999996,18924.305459911742
estimated,0.14999999999999997,0.9399999999999996,18934.041211182426
estimated,0.14999999999999997,0.9499999999999995,18943.051666783187
estimated,0.14999999999999997,0.9599999999999995,18951.342596002945
estimated,0.14999999999999997,0.9699999999999995,18958.92077435893
estimated,0.14999999999999997,0.9799999999999995,18965.793820492814
estimated,0.14999999999999997,0.9899999999999995,18971.970023421098
estimated,0.15999999999999998,0.1,17242.403863634165
estimated,0.15999999999999998,0.11,17238.34089251836
estimated,0.15999999999999998,0.12,17232.821861014
estimated,0.15999999999999998,0.13,17226.744447038374
estimated,0.15999999999999998,0.13999999999999999,17220.8843113149
estimated,0.15999999999999998,0.14999999999999997,17215.8825641721
estimated,0.15999999999999998,0.15999999999999998,17212.232378217115
estimated,0.15999999999999998,0.16999999999999998,17210.277488815413
estimated,0.15999999999999998,0.17999999999999997,17210.224980476658
estimated,0.15999999999999998,0.18999999999999995,17212.168247962167
estimated,0.15999999999999998,0.19999999999999996,17216.114168107055
estimated,0.15999999999999998,0.20999999999999996,17222.009528595674
estimated,0.15999999999999998,0.21999999999999995,17229.76370485324
estimated,0.15999999999999998,0.22999999999999995,17239.266318533817
estimated,0.15999999999999998,0.23999999999999994,17250.39977457553
estimated,0.15999999999999998,0.24999999999999992,17263.047209455
estimated,0.15999999999999998,0.2599999999999999,17277.09667244291
estimated,0.15999999999999998,0.2699999999999999,17292.442462695417
estimated,0.15999999999999998,0.2799999999999999,17308.98454848718
estimated,0.15999999999999998,0.2899999999999999,17326.626936261753
estimated,0.15999999999999998,0.29999999999999993,17345.275745717954
estimated,0.15999999999999998,0.30999999999999994,17364.837588574686
estimated,0.15999999999999998,0.3199999999999999,17385.218657213907
estimated,0.15999999999999998,0.32999999999999985,17406.324727456937
estimated,0.15999999999999998,0.33999999999999986,17428.06209134972
estimated,0.15999999999999998,0.34999999999999987,17450.33928152599
estimated,0.15999999999999998,0.3599999999999999,17473.069340565627
estimated,0.15999999999999998,0.3699999999999999,17496.172329040048
estimated,0.15999999999999998,0.3799999999999999,17519.57775240693
estimated,0.15999999999999998,0.3899999999999999,17543.2266108616
estimated,0.15999999999999998,0.3999999999999998,17567.072830085956
estimated,0.15999999999999998,0.4099999999999998,17591.083905428048
estimated,0.15999999999999998,0.4199999999999998,17615.240678368777
estimated,0.15999999999999998,0.4299999999999998,17639.536253526287
estimated,0.15999999999999998,0.43999999999999984,17663.97414786858
estimated,0.15999999999999998,0.44999999999999984,17688.56583282847
estimated,0.15999999999999998,0.45999999999999985,17713.327878179032
estimated,0.15999999999999998,0.46999999999999986,17738.278929920652
estimated,0.15999999999999998,0.47999999999999976,17763.43675243147
estimated,0.15999999999999998,0.48999999999999977,17788.81554038803
estimated,0.15999999999999998,0.4999999999999998,17814.423664112546
estimated,0.15999999999999998,0.5099999999999998,17840.261959661126
estimated,0.15999999999999998,0.5199999999999998,17866.322619501934
estimated,0.15999999999999998,0.5299999999999998,17892.58868729688
estimated,0.15999999999999998,0.5399999999999998,17919.034116206672
estimated,0.15999999999999998,0.5499999999999998,17945.624316530746
estimated,0.15999999999999998,0.5599999999999997,17972.317097185274
estimated,0.15999999999999998,0.5699999999999997,17999.063895024363
estimated,0.15999999999999998,0.5799999999999997,18025.81118562166
estimated,0.15999999999999998,0.5899999999999997,18052.501975715524
estimated,0.15999999999999998,0.5999999999999998,18079.07728958802
estimated,0.15999999999999998,0.6099999999999998,18105.477576583267
estimated,0.15999999999999998,0.6199999999999998,18131.643983044803
estimated,0.15999999999999998,0.6299999999999997,18157.519448293064
estimated,0.15999999999999998,0.6399999999999997,18183.049599625956
estimated,0.15999999999999998,0.6499999999999997,18208.183435191855
estimated,0.15999999999999998,0.6599999999999997,18232.87379574518
estimated,0.15999999999999998,0.6699999999999997,18257.077636985257
estimated,0.15999999999999998,0.6799999999999997,18280.756122293333
estimated,0.15999999999999998,0.6899999999999997,18303.8745621025
estimated,0.15999999999999998,0.6999999999999996,18326.402230484917
estimated,0.15999999999999998,0.7099999999999996,18348.31209158357
estimated,0.15999999999999998,0.7199999999999996,18369.580468667078
estimated,0.15999999999999998,0.7299999999999996,18390.18668677673
estimated,0.15999999999999998,0.7399999999999997,18410.112716423588
estimated,0.15999999999999998,0.7499999999999997,18429.342841107937
estimated,0.15999999999999998,0.7599999999999997,18447.863365593093
estimated,0.15999999999999998,0.7699999999999997,18465.662375930387
estimated,0.15999999999999998,0.7799999999999997,18482.7295560651
estimated,0.15999999999999998,0.7899999999999996,18499.05606022951
estimated,0.15999999999999998,0.7999999999999996,18514.634435700507
estimated,0.15999999999999998,0.8099999999999996,18529.45858673307
estimated,0.15999999999999998,0.8199999999999996,18543.523768496514
estimated,0.15999999999999998,0.8299999999999996,18556.82659804451
estimated,0.15999999999999998,0.8399999999999996,18569.365070671018
estimated,0.15999999999999998,0.8499999999999996,18581.138570187406
estimated,0.15999999999999998,0.8599999999999995,18592.14786457403
estimated,0.15999999999999998,0.8699999999999996,18602.395080684728
estimated,0.15999999999999998,0.8799999999999996,18611.8836548222
estimated,0.15999999999999998,0.8899999999999996,18620.618258882874
estimated,0.15999999999999998,0.8999999999999996,18628.604704413818
estimated,0.15999999999999998,0.9099999999999996,18635.849829280276
estimated,0.15999999999999998,0.9199999999999996,18642.36137314382
estimated,0.15999999999999998,0.9299999999999996,18648.147849180696
estimated,0.15999999999999998,0.9399999999999996,18653.218419685367
estimated,0.15999999999999998,0.9499999999999995,18657.582783181548
estimated,0.15999999999999998,0.9599999999999995,18661.2510795817
estimated,0.15999999999999998,0.9699999999999995,18664.23381919587
estimated,0.15999999999999998,0.9799999999999995,18666.541839434787
estimated,0.15999999999999998,0.9899999999999995,18668.186291702412
estimated,0.16999999999999998,0.1,17008.460543875477
estimated,0.16999999999999998,0.11,17005.90225504675
estimated,0.16999999999999998,0.12,17002.39493909489
estimated,0.16999999999999998,0.13,16998.77551878241
estimated,0.16999999999999998,0.13999999999999999,16995.737054207948
estimated,0.16999999999999998,0.14999999999999997,16993.822569344964
estimated,0.16999999999999998,0.15999999999999998,16993.42418232628
estimated,0.16999999999999998,0.16999999999999998,16994.793605642462
estimated,0.16999999999999998,0.17999999999999997,16998.06271460707
estimated,0.16999999999999998,0.18999999999999995,17003.26940163086
estimated,0.16999999999999998,0.19999999999999996,17010.383818772058
estimated,0.16999999999999998,0.20999999999999996,17019.331601916547
estimated,0.16999999999999998,0.21999999999999995,17030.012392170465
estimated,0.16999999999999998,0.22999999999999995,17042.31328922059
estimated,0.16999999999999998,0.23999999999999994,17056.117674259716
estimated,0.16999999999999998,0.24999999999999992,17071.31024090038
estimated,0.16999999999999998,0.2599999999999999,17087.779215311755
estimated,0.16999999999999998,0.2699999999999999,17105.416740116223
estimated,0.16999999999999998,0.2799999999999999,17124.118295784483
estimated,0.16999999999999998,0.2899999999999999,17143.781873720574
estimated,0.16999999999999998,0.29999999999999993,17164.307417027387
estimated,0.16999999999999998,0.30999999999999994,17185.596834064494
estimated,0.16999999999999998,0.3199999999999999,17207.554689340468
estimated,0.16999999999999998,0.32999999999999985,17230.089507595618
estimated,0.16999999999999998,0.33999999999999986,17253.11550432125
estimated,0.16999999999999998,0.34999999999999987,17276.55448467634
estimated,0.16999999999999998,0.3599999999999999,17300.337631353676
estimated,0.16999999999999998,0.3699999999999999,17324.406922781352
estimated,0.16999999999999998,0.3799999999999999,17348.71597640955
estimated,0.16999999999999998,0.3899999999999999,17373.230186640933
estimated,0.16999999999999998,0.3999999999999998,17397.92611174269
estimated,0.16999999999999998,0.4099999999999998,17422.790148439395
estimated,0.16999999999999998,0.4199999999999998,17447.816606886412
estimated,0.16999999999999998,0.4299999999999998,17473.00535489719
estimated,0.16999999999999998,0.43999999999999984,17498.35923371264
estimated,0.16999999999999998,0.44999999999999984,17523.88145601828
estimated,0.16999999999999998,0.45999999999999985,17549.57318281023
estimated,0.16999999999999998,0.46999999999999986,17575.431442471567
estimated,0.16999999999999998,0.47999999999999976,17601.447509932368
estimated,0.16999999999999998,0.48999999999999977,17627.60581287933
estimated,0.16999999999999998,0.4999999999999998,17653.883381853884
estimated,0.16999999999999998,0.5099999999999998,17680.249817105843
estimated,0.16999999999999998,0.5199999999999998,17706.667710854184
estimated,0.16999999999999998,0.5299999999999998,17733.093439780358
estimated,0.16999999999999998,0.5399999999999998,17759.478230635432
estimated,0.16999999999999998,0.5499999999999998,17785.76939912477
estimated,0.16999999999999998,0.5599999999999997,17811.911666881773
estimated,0.16999999999999998,0.5699999999999997,17837.8484731607
estimated,0.16999999999999998,0.5799999999999997,17863.52321125244
estimated,0.16999999999999998,0.5899999999999997,17888.880336450366
estimated,0.16999999999999998,0.5999999999999998,17913.86630834896
estimated,0.16999999999999998,0.6099999999999998,17938.430346162248
estimated,0.16999999999999998,0.6199999999999998,17962.524989688038
estimated,0.16999999999999998,0.6299999999999997,17986.10647080791
estimated,0.16999999999999998,0.6399999999999997,18009.134910305325
estimated,0.16999999999999998,0.6499999999999997,18031.574362222113
estimated,0.16999999999999998,0.6599999999999997,18053.392733144767
estimated,0.16999999999999998,0.6699999999999997,18074.561606225765
estimated,0.16999999999999998,0.6799999999999997,18095.056000398527
estimated,0.16999999999999998,0.6899999999999997,18114.854093338392
estimated,0.16999999999999998,0.6999999999999996,18133.93693369693
estimated,0.16999999999999998,0.7099999999999996,18152.288163349782
estimated,0.16999999999999998,0.7199999999999996,18169.893765310306
estimated,0.16999999999999998,0.7299999999999996,18186.741847238816
estimated,0.16999999999999998,0.7399999999999997,18202.82246510859
estimated,0.16999999999999998,0.7499999999999997,18218.12748682522
estimated,0.16999999999999998,0.7599999999999997,18232.650491556244
estimated,0.16999999999999998,0.7699999999999997,18246.386697950256
estimated,0.16999999999999998,0.7799999999999997,18259.33291244126
estimated,0.16999999999999998,0.7899999999999996,18271.487488765684
estimated,0.16999999999999998,0.7999999999999996,18282.85029011195
estimated,0.16999999999999998,0.8099999999999996,18293.42264678509
estimated,0.16999999999999998,0.8199999999999996,18303.20730431946
estimated,0.16999999999999998,0.8299999999999996,18312.20835910888
estimated,0.16999999999999998,0.8399999999999996,18320.43118105885
estimated,0.16999999999999998,0.8499999999999996,18327.882324826627
estimated,0.16999999999999998,0.8599999999999995,18334.569433066925
estimated,0.16999999999999998,0.8699999999999996,18340.501136291685
estimated,0.16999999999999998,0.8799999999999996,18345.686954845543
estimated,0.16999999999999998,0.8899999999999996,18350.13720845082
estimated,0.16999999999999998,0.8999999999999996,18353.862938609767
estimated,0.16999999999999998,0.9099999999999996,18356.875848318014
estimated,0.16999999999999998,0.9199999999999996,18359.188262238644
estimated,0.16999999999999998,0.9299999999999996,18360.813109286184
estimated,0.16999999999999998,0.9399999999999996,18361.763927793574
estimated,0.16999999999999998,0.9499999999999995,18362.054892124313
estimated,0.16999999999999998,0.9599999999999995,18361.70085794665
estimated,0.16999999999999998,0.9699999999999995,18360.717422040223
estimated,0.16999999999999998,0.9799999999999995,18359.120991709075
estimated,0.16999999999999998,0.9899999999999995,18356.9288576368
estimated,0.17999999999999997,0.1,16791.37378650851
estimated,0.17999999999999997,0.11,16790.48606227545
estimated,0.17999999999999997,0.12,16789.07207748533
estimated,0.17999999999999997,0.13,16787.896007834464
estimated,0.17999999999999997,0.13999999999999999,16787.565338761284
estimated,0.17999999999999997,0.14999999999999997,16788.532671089677
estimated,0.17999999999999997,0.15999999999999998,16791.104808055963
estimated,0.17999999999999997,0.16999999999999998,16795.460931206035
estimated,0.17999999999999997,0.17999999999999997,16801.676904828793
estimated,0.17999999999999997,0.18999999999999995,16809.75125526382
estimated,0.17999999999999997,0.19999999999999996,16819.62912719123
estimated,0.17999999999999997,0.20999999999999996,16831.222065741404
estimated,0.17999999999999997,0.21999999999999995,16844.422896492244
estimated,0.17999999999999997,0.22999999999999995,16859.115947170485
estimated,0.17999999999999997,0.23999999999999994,16875.183383733445
estimated,0.17999999999999997,0.24999999999999992,16892.508641920565
estimated,0.17999999999999997,0.2599999999999999,16910.97793889007
estimated,0.17999999999999997,0.2699999999999999,16930.48073239255
estimated,0.17999999999999997,0.2799999999999999,16950.9098097723
estimated,0.17999999999999997,0.2899999999999999,16972.16147274286
estimated,0.17999999999999997,0.29999999999999993,16994.1360691422
estimated,0.17999999999999997,0.30999999999999994,17016.73893145144
estimated,0.17999999999999997,0.3199999999999999,17039.88163464349
estimated,0.17999999999999997,0.32999999999999985,17063.483390322326
estimated,0.17999999999999997,0.33999999999999986,17087.472351857225
estimated,0.17999999999999997,0.34999999999999987,17111.78661011651
estimated,0.17999999999999997,0.3599999999999999,17136.374701508717
estimated,0.17999999999999997,0.3699999999999999,17161.195515961575
estimated,0.17999999999999997,0.3799999999999999,17186.21757088297
estimated,0.17999999999999997,0.3899999999999999,17211.417693928033
estimated,0.17999999999999997,0.3999999999999998,17236.779224524456
estimated,0.17999999999999997,0.4099999999999998,17262.289892088116
